f1_x,f1_y,f1_z,f2_x,f2_y,f2_z,f3_x,f3_y,f3_z,f4_x,f4_y,f4_z
0.36185339093208313,0.18074244260787964,-0.423890084028244,0.3599194884300232,-0.18077576160430908,-0.42466652393341064,-0.3632136583328247,0.18170875310897827,-0.42303454875946045,-0.35996025800704956,-0.18130990862846375,-0.42385080456733704
0.36185482144355774,0.18074378371238708,-0.4238891899585724,0.3599225878715515,-0.1807774305343628,-0.4246654212474823,-0.36321592330932617,0.18171003460884094,-0.423033744096756,-0.35996222496032715,-0.18131087720394135,-0.42384982109069824
0.36185482144355774,0.18074378371238708,-0.4238891899585724,0.3599225878715515,-0.1807774305343628,-0.4246654212474823,-0.36321592330932617,0.18171003460884094,-0.423033744096756,-0.35996222496032715,-0.18131087720394135,-0.42384982109069824
0.36185604333877563,0.18074509501457214,-0.42388829588890076,0.35992568731307983,-0.18077918887138367,-0.4246642589569092,-0.36321836709976196,0.1817113161087036,-0.4230329394340515,-0.35996437072753906,-0.18131190538406372,-0.42384880781173706
0.36185604333877563,0.18074509501457214,-0.42388829588890076,0.35992568731307983,-0.18077918887138367,-0.4246642589569092,-0.36321836709976196,0.1817113161087036,-0.4230329394340515,-0.35996437072753906,-0.18131190538406372,-0.42384880781173706
0.3618588447570801,0.18074771761894226,-0.42388656735420227,0.3599318861961365,-0.18078254163265228,-0.42466211318969727,-0.36322301626205444,0.18171389400959015,-0.42303135991096497,-0.3599684238433838,-0.1813139021396637,-0.42384690046310425
0.3618588447570801,0.18074771761894226,-0.42388656735420227,0.3599318861961365,-0.18078254163265228,-0.42466211318969727,-0.36322301626205444,0.18171389400959015,-0.42303135991096497,-0.3599684238433838,-0.1813139021396637,-0.42384690046310425
0.3618588447570801,0.18074771761894226,-0.42388656735420227,0.3599318861961365,-0.18078254163265228,-0.42466211318969727,-0.36322301626205444,0.18171389400959015,-0.42303135991096497,-0.3599684238433838,-0.1813139021396637,-0.42384690046310425
0.3618602752685547,0.1807490438222885,-0.42388567328453064,0.35993504524230957,-0.18078428506851196,-0.42466098070144653,-0.36322540044784546,0.1817152202129364,-0.4230305254459381,-0.3599705100059509,-0.18131494522094727,-0.42384588718414307
0.3618602752685547,0.1807490438222885,-0.42388567328453064,0.35993504524230957,-0.18078428506851196,-0.42466098070144653,-0.36322540044784546,0.1817152202129364,-0.4230305254459381,-0.3599705100059509,-0.18131494522094727,-0.42384588718414307
0.3618617057800293,0.18075037002563477,-0.4238848090171814,0.3599381446838379,-0.18078596889972687,-0.4246599078178406,-0.3632277846336365,0.18171650171279907,-0.42302969098091125,-0.3599725067615509,-0.18131592869758606,-0.42384493350982666
0.3618617057800293,0.18075037002563477,-0.4238848090171814,0.3599381446838379,-0.18078596889972687,-0.4246599078178406,-0.3632277846336365,0.18171650171279907,-0.42302969098091125,-0.3599725067615509,-0.18131592869758606,-0.42384493350982666
0.3618628978729248,0.18075165152549744,-0.42388397455215454,0.35994112491607666,-0.18078766763210297,-0.42465880513191223,-0.3632300794124603,0.18171778321266174,-0.4230289161205292,-0.35997456312179565,-0.18131691217422485,-0.4238439202308655
0.3618643283843994,0.18075299263000488,-0.4238831102848053,0.35994434356689453,-0.18078938126564026,-0.4246577322483063,-0.3632325530052185,0.18171906471252441,-0.4230281412601471,-0.3599766790866852,-0.18131795525550842,-0.4238429069519043
0.3618643283843994,0.18075299263000488,-0.4238831102848053,0.35994434356689453,-0.18078938126564026,-0.4246577322483063,-0.3632325530052185,0.18171906471252441,-0.4230281412601471,-0.3599766790866852,-0.18131795525550842,-0.4238429069519043
0.361865758895874,0.18075427412986755,-0.42388224601745605,0.3599473834037781,-0.18079107999801636,-0.42465656995773315,-0.36323484778404236,0.18172037601470947,-0.42302730679512024,-0.35997870564460754,-0.18131893873214722,-0.4238419234752655
0.361865758895874,0.18075427412986755,-0.42388224601745605,0.3599473834037781,-0.18079107999801636,-0.42465656995773315,-0.36323484778404236,0.18172037601470947,-0.42302730679512024,-0.35997870564460754,-0.18131893873214722,-0.4238419234752655
0.36186710000038147,0.1807555854320526,-0.4238813519477844,0.3599504828453064,-0.18079276382923126,-0.4246554970741272,-0.3632371425628662,0.18172165751457214,-0.42302650213241577,-0.3599807024002075,-0.1813199520111084,-0.4238409698009491
0.36186835169792175,0.18075692653656006,-0.4238804578781128,0.3599536418914795,-0.18079450726509094,-0.42465439438819885,-0.363239586353302,0.1817229837179184,-0.4230256676673889,-0.35998278856277466,-0.18132098019123077,-0.4238399863243103
0.36186835169792175,0.18075692653656006,-0.4238804578781128,0.3599536418914795,-0.18079450726509094,-0.42465439438819885,-0.363239586353302,0.1817229837179184,-0.4230256676673889,-0.35998278856277466,-0.18132098019123077,-0.4238399863243103
0.361869752407074,0.18075823783874512,-0.42387959361076355,0.35995668172836304,-0.18079619109630585,-0.4246533215045929,-0.36324188113212585,0.18172425031661987,-0.42302486300468445,-0.3599848449230194,-0.18132197856903076,-0.42383894324302673
0.3618711531162262,0.18075953423976898,-0.4238787293434143,0.3599597215652466,-0.18079787492752075,-0.42465218901634216,-0.36324426531791687,0.18172554671764374,-0.42302405834198,-0.3599868714809418,-0.18132297694683075,-0.4238379895687103
0.3618711531162262,0.18075953423976898,-0.4238787293434143,0.3599597215652466,-0.18079787492752075,-0.42465218901634216,-0.36324426531791687,0.18172554671764374,-0.42302405834198,-0.3599868714809418,-0.18132297694683075,-0.4238379895687103
0.3618725538253784,0.18076089024543762,-0.4238778352737427,0.35996294021606445,-0.18079961836338043,-0.42465105652809143,-0.3632466793060303,0.1817268580198288,-0.4230232536792755,-0.3599889874458313,-0.18132402002811432,-0.42383697628974915
0.3618725538253784,0.18076089024543762,-0.4238778352737427,0.35996294021606445,-0.18079961836338043,-0.42465105652809143,-0.3632466793060303,0.1817268580198288,-0.4230232536792755,-0.3599889874458313,-0.18132402002811432,-0.42383697628974915
0.361873984336853,0.1807621717453003,-0.42387697100639343,0.3599660098552704,-0.18080130219459534,-0.4246499836444855,-0.3632490038871765,0.18172812461853027,-0.42302241921424866,-0.3599909842014313,-0.1813250035047531,-0.42383602261543274
0.361873984336853,0.1807621717453003,-0.42387697100639343,0.3599660098552704,-0.18080130219459534,-0.4246499836444855,-0.3632490038871765,0.18172812461853027,-0.42302241921424866,-0.3599909842014313,-0.1813250035047531,-0.42383602261543274
0.36187517642974854,0.18076346814632416,-0.4238761067390442,0.3599690794944763,-0.18080300092697144,-0.42464888095855713,-0.36325129866600037,0.18172940611839294,-0.42302167415618896,-0.35999298095703125,-0.1813260167837143,-0.42383500933647156
0.36187660694122314,0.1807648241519928,-0.42387521266937256,0.359972208738327,-0.18080474436283112,-0.4246477782726288,-0.36325374245643616,0.181730717420578,-0.4230208694934845,-0.35999512672424316,-0.18132704496383667,-0.4238339960575104
0.36187660694122314,0.1807648241519928,-0.42387521266937256,0.359972208738327,-0.18080474436283112,-0.4246477782726288,-0.36325374245643616,0.181730717420578,-0.4230208694934845,-0.35999512672424316,-0.18132704496383667,-0.4238339960575104
0.36187803745269775,0.18076610565185547,-0.4238744080066681,0.35997527837753296,-0.18080642819404602,-0.4246467053890228,-0.3632560670375824,0.18173202872276306,-0.42302006483078003,-0.35999709367752075,-0.18132802844047546,-0.42383304238319397
0.36187946796417236,0.18076743185520172,-0.4238734841346741,0.3599783480167389,-0.18080808222293854,-0.42464563250541687,-0.36325836181640625,0.18173331022262573,-0.42301926016807556,-0.3599991500377655,-0.18132904171943665,-0.4238320589065552
0.36187946796417236,0.18076743185520172,-0.4238734841346741,0.3599783480167389,-0.18080808222293854,-0.42464563250541687,-0.36325836181640625,0.18173331022262573,-0.42301926016807556,-0.3599991500377655,-0.18132904171943665,-0.4238320589065552
0.36188066005706787,0.18076878786087036,-0.42387259006500244,0.3599814772605896,-0.1808098405599594,-0.42464447021484375,-0.36326074600219727,0.1817346215248108,-0.4230184257030487,-0.36000126600265503,-0.18133008480072021,-0.423831045627594
0.36188066005706787,0.18076878786087036,-0.42387259006500244,0.3599814772605896,-0.1808098405599594,-0.42464447021484375,-0.36326074600219727,0.1817346215248108,-0.4230184257030487,-0.36000126600265503,-0.18133008480072021,-0.423831045627594
0.3618820905685425,0.18077006936073303,-0.4238717257976532,0.3599846065044403,-0.18081152439117432,-0.4246433973312378,-0.3632631301879883,0.18173588812351227,-0.42301762104034424,-0.3600032329559326,-0.1813310831785202,-0.4238300621509552
0.3618820905685425,0.18077006936073303,-0.4238717257976532,0.3599846065044403,-0.18081152439117432,-0.4246433973312378,-0.3632631301879883,0.18173588812351227,-0.42301762104034424,-0.3600032329559326,-0.1813310831785202,-0.4238300621509552
0.3618834912776947,0.1807713806629181,-0.42387086153030396,0.35998764634132385,-0.18081322312355042,-0.4246423542499542,-0.3632654845714569,0.18173718452453613,-0.4230167865753174,-0.36000531911849976,-0.18133209645748138,-0.4238290786743164
0.3618849217891693,0.18077272176742554,-0.4238699674606323,0.35999077558517456,-0.1808149665594101,-0.4246411919593811,-0.3632678985595703,0.18173851072788239,-0.4230160117149353,-0.3600073456764221,-0.18133309483528137,-0.4238280951976776
0.3618849217891693,0.18077272176742554,-0.4238699674606323,0.35999077558517456,-0.1808149665594101,-0.4246411919593811,-0.3632678985595703,0.18173851072788239,-0.4230160117149353,-0.3600073456764221,-0.18133309483528137,-0.4238280951976776
0.36188751459121704,0.18077532947063446,-0.4238682687282562,0.3599969148635864,-0.1808183193206787,-0.4246389865875244,-0.3632725477218628,0.18174105882644653,-0.42301443219184875,-0.36001139879226685,-0.18133510649204254,-0.4238261282444
0.36188751459121704,0.18077532947063446,-0.4238682687282562,0.3599969148635864,-0.1808183193206787,-0.4246389865875244,-0.3632725477218628,0.18174105882644653,-0.42301443219184875,-0.36001139879226685,-0.18133510649204254,-0.4238261282444
0.36188751459121704,0.18077532947063446,-0.4238682687282562,0.3599969148635864,-0.1808183193206787,-0.4246389865875244,-0.3632725477218628,0.18174105882644653,-0.42301443219184875,-0.36001139879226685,-0.18133510649204254,-0.4238261282444
0.36188894510269165,0.1807766854763031,-0.4238673448562622,0.3600000739097595,-0.18082007765769958,-0.4246378540992737,-0.3632749021053314,0.18174239993095398,-0.4230135679244995,-0.360013484954834,-0.18133613467216492,-0.42382511496543884
0.36188894510269165,0.1807766854763031,-0.4238673448562622,0.3600000739097595,-0.18082007765769958,-0.4246378540992737,-0.3632749021053314,0.18174239993095398,-0.4230135679244995,-0.360013484954834,-0.18133613467216492,-0.42382511496543884
0.36189034581184387,0.18077798187732697,-0.42386648058891296,0.36000317335128784,-0.1808217614889145,-0.4246367812156677,-0.36327725648880005,0.18174368143081665,-0.42301276326179504,-0.36001551151275635,-0.1813371330499649,-0.42382416129112244
